cited_pub_title,cited_pub_year,cited_by_count_at_scrape,citing_title,citing_container,citing_url,citing_snippet,final_class,crossref_type,lens_id,lens_publication_number,lens_publication_date,lens_jurisdiction,lens_family_id,lens_applicants,lens_owners,lens_inventors
Treadmill Attack on Gait-based Authentication Systems,2015,61,On the inference of soft biometrics from typing patterns collected in a multi-device environment,"V Udandarao, M Agrawal, R Kumar… - 2020 IEEE Sixth …, 2020 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9232527/,"In this paper, we study the inference of gender, major/minor (computer science, non-computer science), typing style, age, and height from the typing patterns collected from 117 …",unknown,proceedings-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Walk-unlock: Zero-interaction authentication protected with multi-modal gait biometrics,"B Shrestha, M Mohamed, N Saxena - arXiv preprint arXiv:1605.00766, 2016 - arxiv.org",https://arxiv.org/abs/1605.00766,"Zero-interaction authentication (ZIA) refers to a form of user-transparent login mechanism using which a terminal (eg, a desktop computer) can be unlocked by the mere proximity of …",unknown,proceedings-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Moves like jagger: Exploiting variations in instantaneous gait for spontaneous device pairing,"D Schürmann, A Brüsch, N Nguyen, S Sigg… - Pervasive and Mobile …, 2018 - Elsevier",https://www.sciencedirect.com/science/article/pii/S1574119217302638,Seamless device pairing conditioned on the context of use fosters novel application domains and ease of use. Examples are automatic device pairings with objects interacted …,unknown,journal-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,ictgan–an attack mitigation technique for random-vector attack on accelerometer-based gait authentication systems,"JH Mo, R Kumar - 2022 IEEE International Joint Conference on …, 2022 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10007930/,A recent study showed that commonly (vanilla) studied implementations of accelerometer-based gait authentication systems (vABGait) are susceptible to random-vector attack. The …,unknown,proceedings-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,LiReK: A lightweight and real-time key establishment scheme for wearable embedded devices by gestures or motions,"Z Chen, W Ren, Y Ren, KKR Choo - Future Generation Computer Systems, 2018 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0167739X17305666,"With the recent trend in wearable technology adoption, the security of these wearable devices has been the subject of scrutiny. Traditional cryptographic schemes such as key …",unknown,journal-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,"Forgery Resistance of User Authentication Methods Using Location, Wi-Fi and Their Correlation.","R Kobayashi, RS Yamaguchi - ICISSP, 2024 - scitepress.org",https://www.scitepress.org/Papers/2024/123234/123234.pdf,"In recent years, much research has been conducted on user authentication methods utilizing human behavioral information. It is known that human behavioral information represents …",unknown,proceedings-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Walk-unlock: zero-interaction authentication protected with multi-modal gait biometrics,"MM Babins Shrestha, N Saxena - CoRR abs/1605.00766, 2016 - academia.edu",https://www.academia.edu/download/100443278/1605.pdf,"Zero-interaction authentication (ZIA) refers to a form of user-transparent login mechanism using which a terminal (eg, a desktop computer) can be unlocked by the mere proximity of …",unknown,proceedings-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Continuous authentication against collusion attacks,"P Lyu, W Cai, Y Wang - Sensors, 2022 - mdpi.com",https://www.mdpi.com/1424-8220/22/13/4711,"As mobile devices become more and more popular, users gain many conveniences. It has also made smartphone makers install new software and prebuilt hardware on their products …",unknown,journal-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Analysis of head and torso movements for authentication,"GM Parimi, PP Kundu, VV Phoha - 2018 IEEE 4th International …, 2018 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/8311460/,"Wearable computing devices have become increasingly popular and while these devices promise to improve our lives, they come with new challenges. One such device is the …",unknown,proceedings-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Continuous authentication using inertial-sensors of smartphones and deep learning,H Büch - 2019 - core.ac.uk,https://core.ac.uk/download/pdf/228382797.pdf,The legitimacy of users is of great importance for the security of information systems. The authentication process is a trade-off between system security and user experience. Eg …,unknown,journal-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Optimal Targeted Attacks Against Gait-Based Identity Recognition,"J Dong, K Fang, T Li - … on Systems, Man, and Cybernetics (SMC …, 2023 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10394248/,"To adequately understand endogenetic vulnerabilities of gait-based identity recognition, we propose an optimal generation strategy for launching the targeted attacks. Specifically, we …",unknown,proceedings-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Robot mimicry attack on keystroke-dynamics user identification and authentication system,"R Yu, B Kizilkaya, Z Meng, E Li, G Zhao, M Imran - 2023 - eprints.gla.ac.uk",https://eprints.gla.ac.uk/289833/,"Future robots will be very advanced with high flexibility and accurate control performance. They will have the ability to mimic human behaviours or even perform better, which raises …",unknown,proceedings-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Leveraging Earable Sensors for Lightweight Gait-Based User Recognition,GN Georgieva - 2025 - University of Twente,,,unknown,proceedings-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Trade-Off Between Authentication Performance and Detection Time for Zero-Effort Attack in Location-Based Authentication,"R Kobayashi, RS Yamaguchi - … on Foundations and Practice of Security, 2023 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-57540-2_6,"In recent years, research on behavioral authentication has been increasing. Behavioral authentication is believed to be suitable for continuous authentication, which can detect …",book,book-chapter,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Continuous authentication of users to robotic technologies using behavioural biometrics,SS Almohamade - 2022 - etheses.whiterose.ac.uk,https://etheses.whiterose.ac.uk/id/eprint/31895/,"Collaborative robots and current human–robot interaction systems, such as exoskeletons and teleoperation, are key technologies with profiles that make them likely security targets …",unknown,proceedings-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Collusive attack that exploits biometric similarity difference and basic countermeasures,"P Lyu, W Cai, Y Wang - Wireless Networks, 2024 - Springer",https://link.springer.com/article/10.1007/s11276-022-03034-5,"As one of the most popular IoT (Internet of Things) devices, smartphone stores sensitive personal information. As a result, authentication on smartphones attracts widespread …",book,journal-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Behavioral Biometric Security: Brainwave Authentication Methods,R Schomp - 2018 - cdr.lib.unc.edu,https://cdr.lib.unc.edu/concern/honors_theses/9w032695n,This paper investigates the possibility of creating an authentication system based on the measurements of the human brain. Discussed throughout will be an evaluation of the …,unknown,proceedings-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Forgery Resistance of Behavioral Authentication Through Score Fusion,"R Kobayashi, RS Yamaguchi - … , 22–24 February, 2023, and 10th …, 2025 - books.google.com",https://books.google.com/books?hl=en&lr=&id=mL1yEQAAQBAJ&oi=fnd&pg=PA225&ots=M66rayCDVC&sig=xfCQ8dO3Y94zF7YVF8yv9AB23hE,"The University of Tokyo, 7-3-1 Hongo, Bunkyo-ku, Tokyo, Japan kobayashi@ yamagula. ic. iu-tokyo. ac. jp Abstract. Human behavioral information is known to reflect individual …",book,book-chapter,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,"Establishing Age-Related Changes in Gait Dynamics, Human Movement Variability, and Person Identification",TM Wiles - 2025 - search.proquest.com,https://search.proquest.com/openview/9a1c06b4660500daf714eedfdd57cb6f/1?pq-origsite=gscholar&cbl=18750&diss=y,"This dissertation explores the development and application of the NONAN Gaitprint dataset, a comprehensive resource for studying human gait's variability and individuality. Gait, a …",unknown,journal-article,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Active attack that exploits biometric similarity difference and basic countermeasures,"P Lyu, W Cai, Y Wang - International Conference on Ad Hoc Networks, 2021 - Springer",https://link.springer.com/chapter/10.1007/978-3-030-98005-4_7,"As one of the most popular IoT (Internet of Things) devices, smartphone stores sensitive personal information. As a result, authentication on smartphones attracts widespread …",book,book-chapter,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Forgery Resistance of Behavioral Authentication Through Score Fusion Methods,"R Kobayashi, RS Yamaguchi - International Conference on Information …, 2023 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-89518-0_11,"Human behavioral information is known to reflect individual characteristics and can be used for user authentication, similar to biometric data like face or fingerprints. Specifically, location …",book,book-chapter,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Treadmill assisted circumvention of wearable sensors-based gait authentication,R Kumar - 2021 - search.proquest.com,https://search.proquest.com/openview/0ba1ec5c10dcce4e8d4f4e7c28ed7851/1?pq-origsite=gscholar&cbl=18750&diss=y,Wearable sensor-based gait patterns are considered a promising means for future authentication systems. This dissertation examines whether circumvention of such systems …,book,book-chapter,,,,,,,,
Treadmill Attack on Gait-based Authentication Systems,2015,61,Semi-supervised Subject Recognition through Pseudo Label Generation in Ubiquitous Sensor Data,"SG Dhekane, K Vajra… - … COMmunication Systems & …, 2020 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9027441/,The task of gait-based subject recognition (SR) in ubiquitous sensor environments has become popular due to its wide range of applications in biometric authentication and smart …,unknown,proceedings-article,,,,,,,,
